idade,educacao_mae,educacao_pai,tempo_estudo,tentativas_reprovacao,relacoes_familiares,tempo_livre,saida_amigos,nota1_uci,nota2_uci,resultado_uci,oulad_total_cliques,oulad_media_notas,num_avaliacoes_submetidas,nota_numeros_inteiros,nota_fracoes,nota_equacoes,nota_geometria_basica,nota_funcoes,nota_trigonometria,nota_probabilidade,nota_estatistica,genero,endereco,tamanho_familia,status_coabitacao,apoio_educacional,apoio_familia,internet_acesso,id_aluno_origem,origem_dado,code_module,code_presentation,resultado_final_curso_oulad,gender,age_band,disability
17.000000000001034,3.0000000000001825,2.0000000000001217,2.0000000000001217,0.0,4.000000000000243,3.0000000000001825,3.0000000000001825,11.000000000000664,11.000000000000664,11.000000000000664,382.0,80.5,2.0,6.350000000000383,6.40000000000039,5.7500000000003455,6.150000000000373,6.000000000000365,7.250000000000443,7.150000000000433,6.550000000000396,F,U,GT3,T,no,yes,yes,580774,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.000000000000195,3.000000000000036,2.000000000000024,2.000000000000024,0.0,4.000000000000048,3.000000000000036,3.000000000000036,11.000000000000128,11.000000000000128,11.000000000000128,1072.0,85.0,4.0,6.350000000000074,6.400000000000074,5.7500000000000675,6.150000000000071,6.000000000000072,7.250000000000082,7.150000000000083,6.550000000000077,F,U,GT3,T,no,yes,yes,580970,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000043,3.000000000000009,2.0000000000000058,2.0000000000000058,0.0,4.0000000000000115,3.000000000000009,3.000000000000009,11.000000000000025,11.000000000000025,11.000000000000025,1139.0,89.0,2.0,6.3500000000000165,6.400000000000015,5.750000000000015,6.150000000000015,6.000000000000018,7.250000000000014,7.150000000000018,6.550000000000018,F,U,GT3,T,no,yes,yes,581011,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,581047,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.000000000000163,3.0000000000000306,2.0000000000000195,2.0000000000000195,0.0,4.000000000000039,3.0000000000000306,3.0000000000000306,11.000000000000108,11.000000000000108,11.000000000000108,859.0,82.5,4.0,6.350000000000063,6.400000000000062,5.750000000000058,6.150000000000062,6.000000000000061,7.2500000000000675,7.150000000000069,6.550000000000066,F,U,GT3,T,no,yes,yes,581123,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.9999999999999,2.999999999999984,1.9999999999999896,1.9999999999999896,0.0,3.999999999999979,2.999999999999984,2.999999999999984,10.999999999999936,10.999999999999936,10.999999999999936,2452.0,72.0,4.0,6.349999999999965,6.399999999999963,5.749999999999969,6.149999999999965,5.999999999999968,7.249999999999956,7.1499999999999595,6.549999999999965,F,U,GT3,T,no,yes,yes,581179,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.999999999999968,2.9999999999999964,1.9999999999999976,1.9999999999999976,0.0,3.999999999999995,2.9999999999999964,2.9999999999999964,10.999999999999982,10.999999999999982,10.999999999999982,1856.0,88.0,4.0,6.349999999999991,6.399999999999989,5.749999999999991,6.14999999999999,5.999999999999993,7.249999999999985,7.149999999999989,6.549999999999991,F,U,GT3,T,no,yes,yes,581234,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.999999999999872,2.9999999999999787,1.999999999999986,1.999999999999986,0.0,3.999999999999972,2.9999999999999787,2.9999999999999787,10.999999999999918,10.999999999999918,10.999999999999918,2553.0,88.0,4.0,6.3499999999999535,6.3999999999999515,5.749999999999958,6.149999999999954,5.999999999999957,7.249999999999942,7.149999999999947,6.549999999999953,F,U,GT3,T,no,yes,yes,581340,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.000000000000085,3.000000000000017,2.000000000000011,2.000000000000011,0.0,4.000000000000022,3.000000000000017,3.000000000000017,11.000000000000055,11.000000000000055,11.000000000000055,1419.0,91.25,4.0,6.350000000000033,6.400000000000032,5.75000000000003,6.150000000000032,6.000000000000034,7.250000000000035,7.150000000000038,6.550000000000035,F,U,GT3,T,no,yes,yes,581438,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.00000000000111,3.0000000000001954,2.0000000000001306,2.0000000000001306,0.0,4.000000000000261,3.0000000000001954,3.0000000000001954,11.00000000000071,11.00000000000071,11.00000000000071,121.0,83.0,1.0,6.350000000000412,6.400000000000418,5.75000000000037,6.1500000000004,6.000000000000391,7.250000000000475,7.150000000000463,6.550000000000424,F,U,GT3,T,no,yes,yes,581439,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,581453,OULAD_Agregado,EEE,2013J,Withdrawn,F,0-35,N
17.000000000000195,3.0000000000000355,2.000000000000022,2.000000000000022,0.0,4.000000000000044,3.0000000000000355,3.0000000000000355,11.000000000000128,11.000000000000128,11.000000000000128,705.0,81.0,4.0,6.350000000000073,6.400000000000072,5.7500000000000675,6.150000000000071,6.000000000000071,7.25000000000008,7.15000000000008,6.550000000000076,F,U,GT3,T,no,yes,yes,581533,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000156,3.0000000000000293,2.000000000000018,2.000000000000018,0.0,4.000000000000036,3.0000000000000293,3.0000000000000293,11.000000000000103,11.000000000000103,11.000000000000103,978.0,71.75,4.0,6.35000000000006,6.400000000000059,5.750000000000055,6.150000000000057,6.000000000000059,7.250000000000065,7.150000000000064,6.550000000000063,F,U,GT3,T,no,yes,yes,581708,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.00000000000016,3.00000000000003,2.0000000000000195,2.0000000000000195,0.0,4.000000000000039,3.00000000000003,3.00000000000003,11.000000000000103,11.000000000000103,11.000000000000103,1109.0,81.25,4.0,6.350000000000062,6.400000000000061,5.750000000000056,6.15000000000006,6.00000000000006,7.250000000000066,7.150000000000068,6.550000000000065,F,U,GT3,T,no,yes,yes,581716,OULAD_Agregado,EEE,2013J,Pass,F,0-35,N
17.000000000000096,3.000000000000018,2.000000000000012,2.000000000000012,0.0,4.000000000000024,3.000000000000018,3.000000000000018,11.000000000000062,11.000000000000062,11.000000000000062,1278.0,83.5,4.0,6.350000000000036,6.400000000000035,5.750000000000034,6.150000000000034,6.000000000000036,7.250000000000038,7.15000000000004,6.550000000000038,F,U,GT3,T,no,yes,yes,581744,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000323,3.0000000000000586,2.0000000000000364,2.0000000000000364,0.0,4.000000000000073,3.0000000000000586,3.0000000000000586,11.000000000000213,11.000000000000213,11.000000000000213,957.0,55.25,4.0,6.350000000000124,6.400000000000122,5.750000000000112,6.15000000000012,6.000000000000117,7.250000000000135,7.1500000000001345,6.550000000000127,F,U,GT3,T,no,yes,yes,581914,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.999999999999662,2.9999999999999423,1.9999999999999614,1.9999999999999614,0.0,3.9999999999999227,2.9999999999999423,2.9999999999999423,10.999999999999782,10.999999999999782,10.999999999999782,2961.0,84.0,4.0,6.349999999999874,6.399999999999873,5.749999999999887,6.14999999999988,5.9999999999998845,7.249999999999854,7.149999999999859,6.549999999999873,F,U,GT3,T,no,yes,yes,582087,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000707,3.000000000000125,2.0000000000000835,2.0000000000000835,0.0,4.000000000000167,3.000000000000125,3.000000000000125,11.000000000000455,11.000000000000455,11.000000000000455,7.0,0.0,0.0,6.350000000000268,6.400000000000268,5.750000000000236,6.150000000000255,6.00000000000025,7.250000000000305,7.150000000000302,6.5500000000002805,F,U,GT3,T,no,yes,yes,582170,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.00000000000013,3.000000000000025,2.000000000000015,2.000000000000015,0.0,4.00000000000003,3.000000000000025,3.000000000000025,11.000000000000089,11.000000000000089,11.000000000000089,883.0,68.25,4.0,6.350000000000052,6.40000000000005,5.750000000000047,6.15000000000005,6.00000000000005,7.250000000000054,7.1500000000000545,6.550000000000054,F,U,GT3,T,no,yes,yes,582514,OULAD_Agregado,EEE,2013J,Pass,M,35-55,N
16.999999999999787,2.999999999999964,1.999999999999976,1.999999999999976,0.0,3.999999999999952,2.999999999999964,2.999999999999964,10.999999999999863,10.999999999999863,10.999999999999863,2892.0,85.5,4.0,6.3499999999999215,6.3999999999999195,5.749999999999929,6.149999999999923,5.999999999999928,7.249999999999907,7.149999999999911,6.54999999999992,F,U,GT3,T,no,yes,yes,582723,OULAD_Agregado,EEE,2013J,Pass,M,35-55,N
17.00000000000113,3.000000000000199,2.000000000000133,2.000000000000133,0.0,4.000000000000266,3.000000000000199,3.000000000000199,11.000000000000723,11.000000000000723,11.000000000000723,101.0,58.0,1.0,6.350000000000419,6.400000000000426,5.7500000000003775,6.150000000000407,6.000000000000398,7.250000000000483,7.150000000000472,6.550000000000432,F,U,GT3,T,no,yes,yes,582768,OULAD_Agregado,EEE,2013J,Fail,M,0-35,Y
17.000000000000096,3.0000000000000187,2.0000000000000115,2.0000000000000115,0.0,4.000000000000023,3.0000000000000187,3.0000000000000187,11.000000000000062,11.000000000000062,11.000000000000062,1241.0,62.75,4.0,6.350000000000037,6.400000000000036,5.750000000000035,6.150000000000036,6.000000000000037,7.250000000000039,7.15000000000004,6.55000000000004,F,U,GT3,T,no,yes,yes,582827,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000025,3.000000000000006,2.000000000000004,2.000000000000004,0.0,4.000000000000008,3.000000000000006,3.000000000000006,11.000000000000014,11.000000000000014,11.000000000000014,1544.0,87.25,4.0,6.35000000000001,6.400000000000009,5.75000000000001,6.150000000000008,6.000000000000012,7.250000000000009,7.150000000000012,6.550000000000012,F,U,GT3,T,no,yes,yes,582913,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.00000000000082,3.0000000000001443,2.000000000000097,2.000000000000097,0.0,4.000000000000194,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,8.0,0.0,0.0,6.35000000000031,6.40000000000031,5.7500000000002744,6.150000000000296,6.000000000000289,7.250000000000352,7.15000000000035,6.550000000000324,F,U,GT3,T,no,yes,yes,582983,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.000000000000107,3.00000000000002,2.0000000000000133,2.0000000000000133,0.0,4.000000000000027,3.00000000000002,3.00000000000002,11.000000000000066,11.000000000000066,11.000000000000066,1878.0,94.0,4.0,6.35000000000004,6.400000000000039,5.750000000000036,6.150000000000038,6.00000000000004,7.250000000000043,7.150000000000046,6.5500000000000425,F,U,GT3,T,no,yes,yes,583032,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.000000000000092,3.0000000000000173,2.0000000000000115,2.0000000000000115,0.0,4.000000000000023,3.0000000000000173,3.0000000000000173,11.000000000000059,11.000000000000059,11.000000000000059,1975.0,86.75,4.0,6.350000000000035,6.400000000000034,5.750000000000032,6.150000000000033,6.000000000000035,7.250000000000036,7.150000000000039,6.550000000000037,F,U,GT3,T,no,yes,yes,583052,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.00000000000038,3.000000000000069,2.000000000000043,2.000000000000043,0.0,4.000000000000086,3.000000000000069,3.000000000000069,11.00000000000025,11.00000000000025,11.00000000000025,686.0,53.5,4.0,6.350000000000146,6.400000000000143,5.7500000000001315,6.150000000000142,6.000000000000138,7.250000000000159,7.150000000000159,6.550000000000149,F,U,GT3,T,no,yes,yes,583186,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.00000000000001,3.000000000000003,2.000000000000002,2.000000000000002,0.0,4.000000000000004,3.000000000000003,3.000000000000003,11.000000000000004,11.000000000000004,11.000000000000004,2408.0,78.75,4.0,6.350000000000005,6.400000000000003,5.750000000000004,6.150000000000003,6.000000000000006,7.250000000000002,7.150000000000004,6.550000000000005,F,U,GT3,T,no,yes,yes,583192,OULAD_Agregado,EEE,2013J,Pass,F,0-35,N
16.999999999999893,2.9999999999999827,1.9999999999999885,1.9999999999999885,0.0,3.999999999999977,2.9999999999999827,2.9999999999999827,10.99999999999993,10.99999999999993,10.99999999999993,2813.0,93.5,4.0,6.349999999999961,6.399999999999959,5.7499999999999645,6.149999999999961,5.999999999999965,7.249999999999951,7.149999999999957,6.549999999999961,F,U,GT3,T,no,yes,yes,583238,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,583427,OULAD_Agregado,EEE,2013J,Withdrawn,F,0-35,N
17.000000000000075,3.0000000000000147,2.000000000000009,2.000000000000009,0.0,4.000000000000018,3.0000000000000147,3.0000000000000147,11.000000000000048,11.000000000000048,11.000000000000048,1217.0,68.0,4.0,6.350000000000029,6.400000000000028,5.750000000000027,6.150000000000028,6.000000000000029,7.250000000000029,7.150000000000032,6.550000000000031,F,U,GT3,T,no,yes,yes,583714,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000853,3.0000000000001505,2.0000000000001004,2.0000000000001004,0.0,4.000000000000201,3.0000000000001505,3.0000000000001505,11.000000000000549,11.000000000000549,11.000000000000549,34.0,0.0,0.0,6.35000000000032,6.400000000000322,5.750000000000285,6.150000000000308,6.000000000000301,7.250000000000366,7.150000000000363,6.550000000000335,F,U,GT3,T,no,yes,yes,583833,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.000000000000384,3.0000000000000684,2.0000000000000453,2.0000000000000453,0.0,4.000000000000091,3.0000000000000684,3.0000000000000684,11.000000000000247,11.000000000000247,11.000000000000247,631.0,78.0,2.0,6.3500000000001435,6.400000000000145,5.75000000000013,6.150000000000139,6.000000000000137,7.250000000000162,7.15000000000016,6.550000000000148,F,U,GT3,T,no,yes,yes,583839,OULAD_Agregado,EEE,2013J,Fail,M,35-55,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,583844,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
16.999999999999968,2.999999999999996,1.9999999999999973,1.9999999999999973,0.0,3.9999999999999947,2.999999999999996,2.999999999999996,10.999999999999977,10.999999999999977,10.999999999999977,2571.0,86.0,4.0,6.349999999999989,6.399999999999987,5.749999999999991,6.149999999999989,5.999999999999992,7.249999999999984,7.149999999999987,6.549999999999989,F,U,GT3,T,no,yes,yes,583855,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.00000000000027,3.0000000000000493,2.00000000000003,2.00000000000003,0.0,4.00000000000006,3.0000000000000493,3.0000000000000493,11.000000000000178,11.000000000000178,11.000000000000178,879.0,58.25,4.0,6.350000000000104,6.400000000000102,5.750000000000093,6.150000000000101,6.000000000000099,7.250000000000112,7.150000000000111,6.550000000000106,F,U,GT3,T,no,yes,yes,583933,OULAD_Agregado,EEE,2013J,Fail,M,35-55,N
17.00000000000073,3.0000000000001283,2.0000000000000857,2.0000000000000857,0.0,4.000000000000171,3.0000000000001283,3.0000000000001283,11.000000000000467,11.000000000000467,11.000000000000467,6.0,0.0,0.0,6.350000000000274,6.400000000000276,5.750000000000244,6.150000000000263,6.000000000000257,7.2500000000003135,7.150000000000311,6.5500000000002885,F,U,GT3,T,no,yes,yes,584115,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
16.999999999997808,2.999999999999615,1.9999999999997433,1.9999999999997433,0.0,3.9999999999994866,2.999999999999615,2.999999999999615,10.999999999998582,10.999999999998582,10.999999999998582,4023.0,92.75,4.0,6.34999999999918,6.399999999999176,5.749999999999261,6.149999999999213,5.99999999999923,7.249999999999064,7.149999999999081,6.54999999999916,F,U,GT3,T,no,yes,yes,584191,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.999999999999915,2.9999999999999867,1.999999999999991,1.999999999999991,0.0,3.999999999999982,2.9999999999999867,2.9999999999999867,10.999999999999945,10.999999999999945,10.999999999999945,2232.0,82.25,4.0,6.3499999999999694,6.3999999999999675,5.7499999999999725,6.149999999999969,5.999999999999973,7.24999999999996,7.149999999999966,6.549999999999969,F,U,GT3,T,no,yes,yes,584386,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.999999999999712,2.9999999999999507,1.999999999999967,1.999999999999967,0.0,3.999999999999934,2.9999999999999507,2.9999999999999507,10.999999999999813,10.999999999999813,10.999999999999813,3068.0,91.25,4.0,6.349999999999893,6.399999999999892,5.749999999999904,6.149999999999896,5.999999999999901,7.249999999999875,7.1499999999998805,6.5499999999998915,F,U,GT3,T,no,yes,yes,584414,OULAD_Agregado,EEE,2013J,Pass,M,35-55,N
16.999999999999886,2.9999999999999813,1.9999999999999878,1.9999999999999878,0.0,3.9999999999999756,2.9999999999999813,2.9999999999999813,10.999999999999927,10.999999999999927,10.999999999999927,2895.0,93.75,4.0,6.349999999999959,6.399999999999958,5.749999999999964,6.1499999999999595,5.999999999999963,7.24999999999995,7.149999999999953,6.549999999999959,F,U,GT3,T,no,yes,yes,584443,OULAD_Agregado,EEE,2013J,Distinction,F,0-35,Y
17.000000000000764,3.000000000000135,2.00000000000009,2.00000000000009,0.0,4.00000000000018,3.000000000000135,3.000000000000135,11.000000000000494,11.000000000000494,11.000000000000494,11.0,0.0,0.0,6.350000000000288,6.40000000000029,5.750000000000256,6.1500000000002775,6.00000000000027,7.2500000000003295,7.150000000000326,6.550000000000303,F,U,GT3,T,no,yes,yes,584444,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.0000000000008,3.0000000000001403,2.000000000000094,2.000000000000094,0.0,4.000000000000188,3.0000000000001403,3.0000000000001403,11.000000000000515,11.000000000000515,11.000000000000515,157.0,0.0,0.0,6.350000000000301,6.4000000000003014,5.750000000000267,6.150000000000288,6.000000000000281,7.250000000000343,7.1500000000003405,6.550000000000315,F,U,GT3,T,no,yes,yes,584514,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
16.999999999999925,2.9999999999999885,1.9999999999999922,1.9999999999999922,0.0,3.9999999999999845,2.9999999999999885,2.9999999999999885,10.999999999999952,10.999999999999952,10.999999999999952,1513.0,81.5,4.0,6.349999999999974,6.399999999999972,5.749999999999977,6.149999999999974,5.999999999999977,7.249999999999965,7.14999999999997,6.549999999999973,F,U,GT3,T,no,yes,yes,584553,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000895,3.000000000000157,2.000000000000105,2.000000000000105,0.0,4.00000000000021,3.000000000000157,3.000000000000157,11.000000000000572,11.000000000000572,11.000000000000572,300.0,56.0,1.0,6.350000000000332,6.400000000000337,5.750000000000298,6.150000000000322,6.000000000000314,7.250000000000383,7.1500000000003725,6.550000000000343,F,U,GT3,T,no,yes,yes,584567,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.00000000000074,3.00000000000013,2.000000000000087,2.000000000000087,0.0,4.000000000000174,3.00000000000013,3.00000000000013,11.000000000000476,11.000000000000476,11.000000000000476,181.0,0.0,0.0,6.350000000000279,6.400000000000279,5.750000000000248,6.150000000000266,6.00000000000026,7.250000000000318,7.150000000000315,6.550000000000292,F,U,GT3,T,no,yes,yes,584913,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.000000000000995,3.0000000000001754,2.000000000000117,2.000000000000117,0.0,4.000000000000234,3.0000000000001754,3.0000000000001754,11.000000000000638,11.000000000000638,11.000000000000638,243.0,92.0,1.0,6.350000000000369,6.400000000000375,5.750000000000332,6.150000000000358,6.000000000000351,7.250000000000426,7.150000000000416,6.550000000000381,F,U,GT3,T,no,yes,yes,584923,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.000000000000085,3.0000000000000164,2.000000000000011,2.000000000000011,0.0,4.000000000000022,3.0000000000000164,3.0000000000000164,11.000000000000057,11.000000000000057,11.000000000000057,1372.0,93.5,4.0,6.3500000000000325,6.400000000000032,5.75000000000003,6.150000000000031,6.000000000000033,7.250000000000035,7.150000000000038,6.550000000000035,F,U,GT3,T,no,yes,yes,585011,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,585056,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
16.999999999997563,2.999999999999572,1.9999999999997145,1.9999999999997145,0.0,3.999999999999429,2.999999999999572,2.999999999999572,10.999999999998424,10.999999999998424,10.999999999998424,4639.0,87.0,4.0,6.349999999999088,6.399999999999084,5.749999999999178,6.149999999999125,5.999999999999144,7.24999999999896,7.149999999998978,6.549999999999065,F,U,GT3,T,no,yes,yes,585279,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
16.999999999999748,2.999999999999957,1.9999999999999711,1.9999999999999711,0.0,3.9999999999999423,2.999999999999957,2.999999999999957,10.999999999999837,10.999999999999837,10.999999999999837,2690.0,82.25,4.0,6.349999999999906,6.399999999999905,5.7499999999999165,6.149999999999909,5.999999999999914,7.249999999999891,7.149999999999895,6.549999999999906,F,U,GT3,T,no,yes,yes,585433,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000078,3.000000000000015,2.0000000000000098,2.0000000000000098,0.0,4.0000000000000195,3.000000000000015,3.000000000000015,11.000000000000048,11.000000000000048,11.000000000000048,2313.0,90.25,4.0,6.350000000000029,6.400000000000029,5.7500000000000275,6.150000000000028,6.00000000000003,7.250000000000029,7.150000000000032,6.550000000000031,F,U,GT3,T,no,yes,yes,585455,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
16.999999999999968,2.999999999999995,1.9999999999999967,1.9999999999999967,0.0,3.9999999999999933,2.999999999999995,2.999999999999995,10.999999999999977,10.999999999999977,10.999999999999977,2085.0,87.25,4.0,6.349999999999988,6.399999999999986,5.749999999999989,6.149999999999987,5.99999999999999,7.249999999999982,7.149999999999985,6.549999999999988,F,U,GT3,T,no,yes,yes,585464,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
16.99999999999789,2.9999999999996296,1.9999999999997529,1.9999999999997529,0.0,3.9999999999995057,2.9999999999996296,2.9999999999996296,10.999999999998636,10.999999999998636,10.999999999998636,4054.0,92.25,4.0,6.349999999999211,6.399999999999206,5.749999999999289,6.149999999999243,5.999999999999259,7.2499999999990985,7.149999999999116,6.549999999999191,F,U,GT3,T,no,yes,yes,585471,OULAD_Agregado,EEE,2013J,Distinction,M,0-35,N
17.000000000000096,3.0000000000000187,2.000000000000012,2.000000000000012,0.0,4.000000000000024,3.0000000000000187,3.0000000000000187,11.00000000000006,11.00000000000006,11.00000000000006,924.0,92.33333333333333,3.0,6.350000000000038,6.400000000000036,5.750000000000034,6.150000000000035,6.000000000000037,7.250000000000038,7.150000000000041,6.55000000000004,F,U,GT3,T,no,yes,yes,585681,OULAD_Agregado,EEE,2013J,Withdrawn,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,585758,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
16.999999999999705,2.9999999999999494,1.9999999999999665,1.9999999999999665,0.0,3.999999999999933,2.9999999999999494,2.9999999999999494,10.99999999999981,10.99999999999981,10.99999999999981,2922.0,88.0,3.0,6.34999999999989,6.3999999999998884,5.749999999999901,6.149999999999894,5.999999999999899,7.249999999999873,7.149999999999878,6.54999999999989,F,U,GT3,T,no,yes,yes,585769,OULAD_Agregado,EEE,2013J,Withdrawn,F,0-35,N
17.000000000000025,3.0000000000000058,2.000000000000004,2.000000000000004,0.0,4.000000000000008,3.0000000000000058,3.0000000000000058,11.000000000000016,11.000000000000016,11.000000000000016,2052.0,88.75,4.0,6.350000000000011,6.40000000000001,5.75000000000001,6.150000000000008,6.0000000000000115,7.250000000000008,7.150000000000012,6.550000000000012,F,U,GT3,T,no,yes,yes,585837,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.000000000000103,3.00000000000002,2.000000000000012,2.000000000000012,0.0,4.000000000000024,3.00000000000002,3.00000000000002,11.00000000000007,11.00000000000007,11.00000000000007,686.0,83.75,4.0,6.3500000000000405,6.4000000000000385,5.750000000000036,6.1500000000000385,6.00000000000004,7.250000000000043,7.150000000000043,6.5500000000000425,F,U,GT3,T,no,yes,yes,586046,OULAD_Agregado,EEE,2013J,Pass,M,35-55,N
16.99999999999777,2.9999999999996083,1.9999999999997389,1.9999999999997389,0.0,3.9999999999994778,2.9999999999996083,2.9999999999996083,10.99999999999856,10.99999999999856,10.99999999999856,3972.0,92.75,4.0,6.349999999999166,6.399999999999161,5.749999999999249,6.149999999999199,5.999999999999217,7.249999999999047,7.149999999999065,6.5499999999991445,F,U,GT3,T,no,yes,yes,586047,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
17.00000000000071,3.0000000000001252,2.000000000000084,2.000000000000084,0.0,4.000000000000168,3.0000000000001252,3.0000000000001252,11.000000000000457,11.000000000000457,11.000000000000457,472.0,0.0,0.0,6.350000000000269,6.400000000000269,5.750000000000237,6.150000000000256,6.0000000000002505,7.250000000000304,7.150000000000303,6.5500000000002805,F,U,GT3,T,no,yes,yes,586060,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.000000000000426,3.000000000000076,2.00000000000005,2.00000000000005,0.0,4.0000000000001,3.000000000000076,3.000000000000076,11.000000000000274,11.000000000000274,11.000000000000274,626.0,90.66666666666667,3.0,6.350000000000159,6.40000000000016,5.750000000000144,6.150000000000153,6.000000000000152,7.250000000000179,7.150000000000178,6.550000000000165,F,U,GT3,T,no,yes,yes,586132,OULAD_Agregado,EEE,2013J,Fail,M,0-35,N
17.000000000000167,3.0000000000000306,2.0000000000000204,2.0000000000000204,0.0,4.000000000000041,3.0000000000000306,3.0000000000000306,11.000000000000107,11.000000000000107,11.000000000000107,1605.0,89.25,4.0,6.350000000000064,6.400000000000063,5.750000000000059,6.15000000000006,6.000000000000061,7.250000000000068,7.150000000000071,6.550000000000067,F,U,GT3,T,no,yes,yes,586137,OULAD_Agregado,EEE,2013J,Pass,M,0-35,N
